Date,Description,Link,EarningRelated
18/03/2011 00:00:00,LyondellBasell Contributing to Relief Efforts for Japan,,0
15/02/2011 00:00:00,LyondellBasell Updates Time to Discuss Fourth Quarter and Full Year 2010 Results on Feb. 18,,1
11/02/2011 00:00:00,LyondellBasell to Discuss Fourth Quarter and Full Year 2010 Results on Feb. 18,,1
11/02/2011 00:00:00,LyondellBasell Updates Statement on Enterprise,,0
09/02/2011 00:00:00,LyondellBasell Statement on Enterprise Fire,,0
07/02/2011 00:00:00,Braskem Idesa Selects Lupotech T Process For New 300 KT LDPE Plant in Mexico,,0
22/12/2010 00:00:00,"LyondellBasell Sells Flavors and Fragrances Business to Pinova Holdings, Inc.",,0
06/12/2010 00:00:00,LyondellBasell Stock Achieves Automatic Conversion Provision,,0
02/12/2010 00:00:00,LyondellBasell Class B Stock Approaching Automatic Conversion Provision,,0
23/11/2010 00:00:00,LyondellBasell CFO to Address Citi Basic Materials Conference,,0
17/11/2010 00:00:00,LyondellBasell to Exercise Bond Option; Repay Loan,,0
10/11/2010 00:00:00,LyondellBasell to Address the Bank of America Merrill Lynch Credit Conference,,0
08/11/2010 00:00:00,LyondellBasell Announces Management Changes for Olefins & Polyolefins,,0
22/10/2010 00:00:00,LyondellBasell Introduces New Polyethylene Resins to Address Expanding Cable Performance Requirements,,0
22/10/2010 00:00:00,Teleconference Alert: LyondellBasell to Review Third Quarter 2010 Financial Results,,1
14/10/2010 00:00:00,LyondellBasell Shares Begin Trading on NYSE,,0
08/10/2010 00:00:00,LyondellBasell Shares Approved for Listing on NYSE,,0
23/09/2010 00:00:00,LyondellBasell Expands Process and Product Performance of Spherizone Polypropylene Technology Plant in Italy,,0
10/09/2010 00:00:00,Webcast Alert: LyondellBasell CEO to Address Credit Suisse 23rd Annual Chemical and Ag Science Conference,,0
31/08/2010 00:00:00,LyondellBasell New-generation PP Resin Selected for Rainwater Management System at Berlin Airport,,0
26/08/2010 00:00:00,"LyondellBasell Starts up New Hostalen ACP HDPE Plant in Münchsmünster, Germany",,0
24/08/2010 00:00:00,LyondellBasell Adds New Lupolen Black Pre-colored Resins to its Family of Grades Used in Rotomolding,,0
11/08/2010 00:00:00,Teleconference Alert: LyondellBasell Reviews Second Quarter 2010 Financial Results,,1
02/08/2010 00:00:00,Stephen F. Cooper Elected to LyondellBasell Supervisory Board,,0
21/07/2010 00:00:00,PolyMirae Launches New Hostalen Polypropylene Homopolymer for Use in Industrial Sheet Applications,,0
16/07/2010 00:00:00,"LyondellBasell Names Milton Carroll, Bruce A. Smith and Rudy van der Meer to Supervisory Board",,0
01/07/2010 00:00:00,LyondellBasell Restarts Refinery Unit,,0
20/05/2010 00:00:00,LyondellBasell Update on Refining Operations,,0
30/04/2010 00:00:00,LyondellBasell Emerges from Chapter 11 Protection,,0
29/04/2010 00:00:00,Teleconference Alert: LyondellBasell Reviews First Quarter 2010 Financial Results,,1
23/04/2010 00:00:00,LyondellBasell Reorganization Plan Confirmed by Bankruptcy Court,,0
22/04/2010 00:00:00,LyondellBasell Receives Two Prestigious Awards from Toyota in Europe,,0
25/03/2010 00:00:00,"LyondellBasell Prices Senior Secured Notes Offering of Approximately $2,750 Million",,0
25/03/2010 00:00:00,LyondellBasell to License Trans4m Range of Olefins Recovery and Conversion Technologies,,0
22/03/2010 00:00:00,"LyondellBasell Names Bob Patel as Senior Vice President, Olefins and Polyolefins - Americas",,0
22/03/2010 00:00:00,Opel Selects High-Performance Softell PP for its New Astra Model,,0
12/03/2010 00:00:00,LyondellBasell Announces Receipt of U.S. Bankruptcy Court Approval of Significant Steps in its Chapter 11 Proceedings,,0
02/03/2010 00:00:00,Teleconference Alert: LyondellBasell Reviews January 2010 Financial Results,,1
25/02/2010 00:00:00,LyondellBasell Preparing to Stop PP Production in Terni,,0
16/02/2010 00:00:00,LyondellBasell Announces Settlement of Intercreditor Dispute,,0
09/02/2010 00:00:00,PolyMirae Launches New Hostalen Polypropylene Random Copolymer for Use in Hot and Cold Water Pipe Applications,,0
04/02/2010 00:00:00,LyondellBasell to Showcase Benchmark Products at VDI’s Plastics in Automotive Engineering Conference in Germany,,0
25/01/2010 00:00:00,Teleconference Alert: LyondellBasell Reviews December 2009 Financial Results,,1
18/01/2010 00:00:00,LyondellBasell Achieves Production Milestone of Two Million Tonnes of Multimodal HDPE in Europe,,0
15/01/2010 00:00:00,LyondellBasell Launches New-generation PP Resin for Innovative Rainwater Management Solutions,,0
13/01/2010 00:00:00,LyondellBasell Launches New Metocene Resin For Use in Cosmetics Packaging,,0
11/01/2010 00:00:00,Moplen Resin Replaces Steel in Leading Industrial Cleaning Equipment,,0
07/01/2010 00:00:00,Teleconference Alert: LyondellBasell Reviews November 2009 Financial Results,,1
24/12/2009 00:00:00,"LyondellBasell Announces Substantial Creditor Support for Its Reorganization Plan, Entry Into Agreement to Backstop Rights Offering and Proposed Settlement of Litigation Against Its Prepetition Lenders",,0
11/12/2009 00:00:00,LyondellBasell Launches New High-performance Lupolen Resin for Use in Injection Molding,,0
30/11/2009 00:00:00,Teleconference Alert: LyondellBasell Reviews October 2009 Financial Results,,1
21/11/2009 00:00:00,LyondellBasell Statement on Reliance Industries,,0
06/11/2009 00:00:00,LyondellBasell’s New Purell Resin Expands the Boundaries of LDPE Properties,,0
04/11/2009 00:00:00,LyondellBasell Launches New PP Compound Used in Pipe Coating for Flexible Off-shore Pipelines,,0
27/10/2009 00:00:00,Al-Waha Starts up New Propane Dehydrogenation Unit and Largest Spherizone Polypropylene Plant,,0
02/10/2009 00:00:00,Teleconference Alert: LyondellBasell Reviews August 2009 Financial Results,,1
18/09/2009 00:00:00,Starflex Metallocene Polyethylene Resins Expand Portfolio for Blown and Cast Film Applications,,0
15/09/2009 00:00:00,"LyondellBasell to Close LDPE Unit at Carrington, U.K.",,0
01/09/2009 00:00:00,LyondellBasell Launches New High-Performance Lupolen Resins used in Rotomolding,,0
31/08/2009 00:00:00,LyondellBasell to Increase Prices on its PE and PP Products in Europe,,0
21/08/2009 00:00:00,Equistar to Add Feedstock Flexibility at Corpus Christi,,0
21/08/2009 00:00:00,Lyondell to Discontinue Direct Deicer Sales,,0
13/08/2009 00:00:00,Lyondell to Restart PO/SM Unit at Channelview,,0
13/08/2009 00:00:00,PolyMirae Offers New Highly Transparent Polypropylene used in Food Contact Applications,,0
05/08/2009 00:00:00,LyondellBasell Names Craig Glidden as Chief Legal Officer,,0
03/08/2009 00:00:00,Teleconference Alert: LyondellBasell Reviews June 2009 Financial Results,,1
28/07/2009 00:00:00,LyondellBasell to Increase PP Prices in Europe August 1,,0
23/07/2009 00:00:00,LyondellBasell Names Kent Potter as CFO,,0
26/06/2009 00:00:00,LyondellBasell to increase PP prices in Europe July 1,,0
25/06/2009 00:00:00,Teleconference Alert: LyondellBasell Reviews May 2009 Financial Results,,1
23/06/2009 00:00:00,LyondellBasell Extends Chocolate Bayou Polymers Production,,0
03/06/2009 00:00:00,LyondellBasell Inaugura Em 2009 Uma Unidade de Bio-ETBE Em Channelview,,0
03/06/2009 00:00:00,LyondellBasell to Start Bio-ETBE Unit at Channelview in 2009,,0
28/05/2009 00:00:00,New Alathon Film Resins Expand Portfolio used in Film and Food Packaging Applications,,0
28/05/2009 00:00:00,Teleconference Alert: LyondellBasell Reviews April 2009 Financial Results,,1
27/05/2009 00:00:00,LyondellBasell to Feature Polyolefin Innovations at NPE2009 Educational Sessions,,0
26/05/2009 00:00:00,LyondellBasell Launches New High-Performance Adflex Resin for use in Blown Film,,0
20/05/2009 00:00:00,Alastian online polyolefins business channel celebrates fifth anniversary,,0
14/05/2009 00:00:00,LyondellBasell Employees Conduct Community Projects for 10th Annual Global Care Day,,0
08/05/2009 00:00:00,LyondellBasell Adds Non-Operating Entities to Chapter 11,,0
01/05/2009 00:00:00,Teleconference Alert: LyondellBasell Reviews March 2009 Financial Results,,1
29/04/2009 00:00:00,SEPC successfully starts up new petrochemical complex,,0
28/04/2009 00:00:00,Moplen PP copolymer receives certification from the Association of the German Automotive Industry for collapsible boxes,,0
24/04/2009 00:00:00,LyondellBasell Adds Holding Company to Chapter 11 Protection,,0
08/04/2009 00:00:00,LyondellBasell Increases Fixed-Cost Reduction Target to $700 Million and Initiates Development of Plan of Reorganization,,0
02/04/2009 00:00:00,LyondellBasell Preparing to Reduce LDPE Production in France,,0
31/03/2009 00:00:00,LyondellBasell Receives Safety Award from Union Pacific,,0
31/03/2009 00:00:00,Stephen F. Cooper Elected to LyondellBasell Supervisory Board,,0
24/03/2009 00:00:00,LyondellBasell to Close Chocolate Bayou Olefins,,0
16/03/2009 00:00:00,LyondellBasell first achieves PP 125 classification for polypropylene used in pipe,,0
09/03/2009 00:00:00,LyondellBasell confirms its participation in the development of an integrated Petrochemical complex in Western Kazakhstan,,0
28/02/2009 00:00:00,Court Approves Terms of LyondellBasell's DIP Financing,,0
26/02/2009 00:00:00,Court Injunction Protects LyondellBasell AF,,0
19/02/2009 00:00:00,King Abdullah University for Science and Technology and LyondellBasell sign memorandum of understanding,,0
13/02/2009 00:00:00,LyondellBasell concentrates its distribution network in Italy on Com-Ital and Ultrapolymers Italy,,0
12/02/2009 00:00:00,Equistar Announces Long-Term Idling of Chocolate Bayou Olefins Plant,,0
11/02/2009 00:00:00,"LyondellBasell to temporarily idle LDPE units at Carrington, UK and Fos-sur-Mer, France",,0
05/02/2009 00:00:00,Equistar to reduce workforce at Beaumont plant,,0
30/01/2009 00:00:00,LyondellBasell first polyolefins supplier to establish a dedicated global business team for healthcare applications,,0
30/01/2009 00:00:00,LyondellBasell to showcase industry-leading capabilities at Plastindia 2009,,0
28/01/2009 00:00:00,LyondellBasell to increase PE prices in Europe,,0
22/01/2009 00:00:00,Key pipe converters promote company standard for LyondellBasell’s Akoafloor resin used in low-temperature pipe heating installations in China,,0
15/01/2009 00:00:00,Equistar to Restart Olefins Unit,,0
08/01/2009 00:00:00,LyondellBasell Receives Court Approval of First-Day Employee and Administrative Motions and Interim Use of $3.682 Billion in Debtor-in-Possession Financing to Support Normal Operations,,0
08/01/2009 00:00:00,Non-U.S. Operations Not Affected By Chapter 11 Filing (English version),,0
06/01/2009 00:00:00,LyondellBasell’s U.S. Operations and one of its European Holding Companies File Chapter 11 to Restructure Balance Sheet,,0
30/12/2008 00:00:00,Statement From LyondellBasell Related to Standard & Poor's Press Release,,0
18/12/2008 00:00:00,Equistar to Temporarily Idle Second Olefins Unit,,0
18/12/2008 00:00:00,LyondellBasell to increase PE prices in Europe,,0
15/12/2008 00:00:00,LyondellBasell grants 20th Lupotech T license since 2000 to Polimérica in Venezuela,,0
04/12/2008 00:00:00,PolyMirae Wins $600 Million Export Tower Award & The Order of Industrial Service Merit,,0
18/11/2008 00:00:00,"LyondellBasell launches its no-frills online polyolefins business channel Alastian in China, India and Vietnam",,0
18/11/2008 00:00:00,"Webcast Alert: LyondellBasell Vice President, Investor Relations to Address Bank of America 2008 Credit Conference",,0
13/11/2008 00:00:00,Webcast Alert: LyondellBasell Announces Third-Quarter 2008 Earnings Teleconference,,1
10/11/2008 00:00:00,LyondellBasell grants Lupotech T license to Borealis for 350 KT per year LDPE plant,,0
31/10/2008 00:00:00,Equistar to Temporarily Idle Olefin Unit,,0
28/10/2008 00:00:00,Koattro new family of plastomers enhances performance of polypropylene used in elastic applications,,0
23/10/2008 00:00:00,LyondellBasell launches new Hostalen ACP resin that offers advantages in blow molding applications,,0
21/10/2008 00:00:00,"LyondellBasell launches ultra-high clarity, low-melt flow propylene-based copolymer for extrusion blow molding under new Pristene product line",,0
09/10/2008 00:00:00,Kosche Achieves Exceptional Performance Benefits in Wood-Plastic Composites Produced Using LyondellBasell's Lupolen HDPE,,0
07/10/2008 00:00:00,LyondellBasell Launches New-Generation PE Adhesive Resin used in Steel Pipe External Coatings,,0
22/09/2008 00:00:00,LyondellBasell Cautions Recipients of Fraudulent E-mails,,0
19/09/2008 00:00:00,LyondellBasell Progressing Toward Restart of Gulf Coast Plants,,0
15/09/2008 00:00:00,LyondellBasell Activates its Disaster Relief Fund,,0
15/09/2008 00:00:00,LyondellBasell Assessing Impact from Hurricane Ike,,0
08/09/2008 00:00:00,"LyondellBasell, Government of Trinidad and Tobago, NGC, NEC and Lurgi Have Signed a Project Development Agreement for Integrated Polypropylene Complex",,0
25/08/2008 00:00:00,LyondellBasell Launches Lupotech A Autoclave Technology for Specialty LDPE and EVA Copolymers,,0
22/08/2008 00:00:00,LyondellBasell's World-Class PE and PP Technologies Selected by Kazakhstan Petrochemical Industries,,0
12/08/2008 00:00:00,Webcast Alert: LyondellBasell Announces Second-Quarter 2008 Earnings Teleconference,,1
06/08/2008 00:00:00,"Highly clarified, high flow polypropylene grades from PolyMirae offer customers cost-saving potential",,0
06/08/2008 00:00:00,LyondellBasell Grants Spheripol PP Technology License to SABIC Affiliate for a 525 KT Plant,,0
01/08/2008 00:00:00,"LyondellBasell Industries Subsidiary Sells Its Sarnia, Ontario, Site to Shell",,0
29/07/2008 00:00:00,LyondellBasell Starts up New PP Compounding Plant in Mexico,,0
25/07/2008 00:00:00,LyondellBasell Aromatics Extraction License Granted to Linhuan Coking Company,,0
17/07/2008 00:00:00,LyondellBasell to increase prices on its PP compounds in Asia Pacific,,0
30/06/2008 00:00:00,LyondellBasell to Increase PP Prices in Europe,,0
27/06/2008 00:00:00,"LyondellBasell Industries Subsidiary to Stop Producing LDPE at its Pasadena, Texas, Facility",,0
27/06/2008 00:00:00,LyondellBasell to Increase PE Prices in Europe,,0
24/06/2008 00:00:00,LyondellBasell in Australia wins 2008 PACIA Health & Safety Award for its Geelong plant shutdown project,,0
18/06/2008 00:00:00,LyondellBasell to Boost Its Global Polypropylene Compounding Capabilities by More Than 30 Percent by End of 2009,,0
16/06/2008 00:00:00,Sequel E3000 saves cost and weight by replacing metal stampings in cab of Wolverine ATV,,0
05/06/2008 00:00:00,LyondellBasell Announces Plan to Consolidate Polypropylene Compounding and Business Locations in North America,,0
03/06/2008 00:00:00,LyondellBasell in Australia inducted into Victorian Manufacturing Hall of Fame,,0
26/05/2008 00:00:00,LyondellBasell to increase PE prices in Europe June 1,,0
20/05/2008 00:00:00,LyondellBasell’s polybutene-1 resin sets new standards in masterbatch performance,,0
16/05/2008 00:00:00,Webcast Alert: LyondellBasell Announces First-Quarter 2008 Earnings Teleconference,,1
08/05/2008 00:00:00,New family of PB-1 resins enhances performance in surface heating and cooling pipe systems,,0
08/05/2008 00:00:00,Raising the Bar on MonoPropyleneGlycol USP/EP,,0
05/05/2008 00:00:00,"LyondellBasell to Stop Producing Polypropylene at its Morris, Illinois Plant",,0
02/05/2008 00:00:00,"LyondellBasell to showcase its world-class polyolefins capabilities at Plastex in Brno, Czech Rep",,0
29/04/2008 00:00:00,LyondellBasell Houston Refinery Restarts Unit,,0
23/04/2008 00:00:00,LyondellBasell’s world-class HDPE plant achieves one million tonnes milestone,,0
15/04/2008 00:00:00,FIAT selects LyondellBasell’s high-performance Hostacom PP for its new 500 “European Car of the Year,,0
15/04/2008 00:00:00,LyondellBasell in Australia signs Sustainability Covenant with EPA Victoria and PACIA,,0
09/04/2008 00:00:00,"LyondellBasell to highlight leadership, innovation and collaboration at its Chinaplas 2008 exhibit",,0
01/04/2008 00:00:00,LyondellBasell Cloture la transaction d’achat d’une raffinerie en France,,0
01/04/2008 00:00:00,LyondellBasell Completes Refinery Purchase in France,,0
31/03/2008 00:00:00,LyondellBasell's Spheripol technology selected by SunAllomer,,0
06/03/2008 00:00:00,LyondellBasell to exhibit at NPE 2009,,0
06/03/2008 00:00:00,Webcast Alert: LyondellBasell Vice President of Investor Relations to Address the Lehman Brothers 2008 High Yield Bond and Syndicated Loan Conference,,0
05/03/2008 00:00:00,Unilever selects LyondellBasell’s new Clyrell PP resin for its ice cream packaging,,0
29/02/2008 00:00:00,"LyondellBasell Completes Acquisition of Solvay Engineered Polymers, Inc.",,0
28/02/2008 00:00:00,A Metocene resin from LyondellBasell sets new standards in PP microfibre performance,,0
19/02/2008 00:00:00,LyondellBasell helps Container Corp. of Canada launch breakthrough ISBM containers,,0
13/02/2008 00:00:00,"LyondellBasell to stop HMS PP production in Varennes, Quebec in April 2008",,0
07/02/2008 00:00:00,LyondellBasell opens new sales office in Slovakia,,0
31/01/2008 00:00:00,New Purell polypropylene resins from LyondellBasell,,0
18/01/2008 00:00:00,First LyondellBasell license granted for innovative Spherizone technology to PetroChina,,0
01/01/2008 00:00:00,"LyondellBasell Industries to increase PE and PP prices in Europe on January 1, 2008",,0
20/12/2007 00:00:00,Basell and Lyondell Complete Merger Creating LyondellBasell Industries,,0
04/12/2002 00:00:00,CD Provides Overview of Lyondell Offerings for Paint and Coatings,,0
12/11/2002 00:00:00,"New PP Resin Provides Outstanding Clarity and Toughness for Pharmaceutical, HIC and Food Packaging",,0
17/09/2002 00:00:00,Equistar Chemicals and Procter & Gamble Sign Licensing and Collaboration Agreement for New Catalyst Technology for Elastomers,,0
08/08/2002 00:00:00,Lyondell Chemical Expands Product Offering and Strengthens Market Position,,0
15/05/2002 00:00:00,CD Provides Comprehensive Overview of MPDiol Glycol for Personal Care Formulations,,0
06/05/2002 00:00:00,Lyondell/Equistar Highlight Key Products for Personal Care Market at SCC Supplier's Day,,0
05/11/2001 00:00:00,LYONDELL TO HIGHLIGHT NOVEL RESINS AT ICE 2001,,0
14/05/2001 00:00:00,Lyondell To Construct Deicer Test Lab,,0
23/02/2001 00:00:00,Comprehensive Deicing Info Available 24/7 at Deicers.com,,0
17/10/2000 00:00:00,"Paper Describes New Tools For Ultra-Low VOC, High Performance 2K Urethanes",,0
 Expands Product Offering and Strengthens Market Position,,0
15/05/2002 00:00:00,CD Provides Comprehensive Overview of MPDiol Glycol for Personal Care Formulations,,0
06/05/2002 00:00:00,Lyondell/Equistar Highlight Key Products for Personal Care Market at SCC Supplier's Day,,0
05/11/2001 00:00:00,LYONDELL TO HIGHLIGHT NOVEL RESINS AT ICE 2001,,0
05/11/2001 00:00:00,Lyondell Commercializes Zero-VOC Liquid Acrylic Polyol; Announces Plans for New Resin System,,0
14/05/2001 00:00:00,Lyondell To Construct Deicer Test Lab,,0
23/02/2001 00:00:00,Comprehensive Deicing Info Available 24/7 at Deicers.com,,0
